ticket_id,brand,channel,category,priority,created_at,resolved_at,agent_id,satisfaction_score
T0002127,Booking.com,Email,GENERAL QUERY,High,21/11/2024 00:51,2024-11-21 04:31:12,A0035,3
T0001118,Booking.com,PHONE,General Query,Medium,2024-11-14 16:03:00,2024-11-14 18:40:12,A0036,4
T0004193,agoda,e-mail,Billing,Medium,2024-12-16 23:40:00,2024-12-17 01:26:48,A0042,1
T0002324,Booking.com,phone,Billing,Urgent,2024-06-26 07:01:00,2024-06-27 06:03:24,A0056,
T0003010,KAYAK,chat,general query,High,2025-04-26 14:49:00,2025-04-27 00:16:00,A0019,
T0004418,priceline,phone,Billing,Low,2025-03-13 23:14:00,2025-03-13 23:33:12,A0053,3
T0003203,priceline,chat,BILLING,Medium,2024-09-14 12:32:00,,A0015,
T0004232,Booking.com,PHONE,Technical Issue,Medium,2024-08-06 11:00:00,2024-08-07 08:55:12,,
T0001966,KAYAK,social,booking change,Urgent,2024-12-02 15:52:00,2024-12-02 21:56:12,A0014,
T0003349,agoda,CHAT,Cancellation,Low,2024-08-11 15:48:00,2024-08-11 20:20:24,A0055,1
T0000453,KAYAK,email,billing,Low,2025-03-10 20:46:00,2025-03-10 22:13:36,A0049,
T0002516,priceline,email,Technical Issue ,Low,2024-06-19 00:29:00,2024-06-19 22:38:36,A0036,3
T0002134,agoda,e-mail,Technical Issue,Medium,10/10/2024 22:06,2024-10-11 06:35:24,A0012,4
T0002023,Booking.com,PHONE,Technical Issue,Medium,2024-10-31 17:46:00,2024-10-31 18:02:12,A0031,5
T0002274,Booking.com,chat,General Query,High,17/03/2025 13:21,2025-03-17 15:34:12,A0004,5
T0002550,agoda,chat,CANCELLATION,High,2024-09-02 03:53:00,2024-09-03 00:12:12,A0002,4
T0004937,KAYAK,phone,Booking Change,Medium,2025-05-04 11:45:00,2025-05-04 15:09:36,A0019,
T0000209,KAYAK,phone,Booking Change,Low,14/03/2025 08:23,2025-03-15 07:12:48,A0060,4
T0001055,agoda,social,Technical Issue ,High,2025-05-16 04:39:00,2025-05-17 03:01:12,A0036,1
T0001814,KAYAK,social,technical issue,Medium,2024-09-27 12:36:00,2024-09-27 18:43:48,,5
T0001287,KAYAK,phone,Cancellation,High,2025-01-18 03:13:00,2025-01-18 08:03:24,A0046,6
T0002117,agoda,CHAT,Booking Change,Low,2024-12-11 15:07:00,,A0037,
T0003772,priceline,phone,Cancellation,Low,06/04/2025 11:37,2025-04-06 21:37:36,A0031,3
T0003736,agoda,PHONE,General Query,High,2024-11-02 16:45:00,2024-11-02 18:57:36,A0017,3
T0000913,KAYAK,social,Cancellation,High,2024-07-30 17:15:00,2024-08-01 06:20:24,A0030,1
T0001775,Booking.com,phone,Cancellation,High,2024-10-04 20:53:00,2024-10-05 00:05:00,A0059,4
T0000901,priceline,e-mail,General Query,High,2024-06-18 02:12:00,2024-06-18 11:46:12,A0017,
T0004919,agoda,social,booking change,Urgent,2024-07-19 09:35:00,2024-07-19 11:30:12,A0010,2
T0001548,priceline,phone,Booking Change,Urgent,2025-05-01 04:20:00,2025-05-01 23:44:00,A0038,1
T0004163,agoda,email,Billing,Low,2024-09-15 00:09:00,2024-09-15 12:30:36,A0007,4
T0001249,agoda,SOCIAL,Technical Issue,High,2024-06-25 06:39:00,2024-06-25 10:50:24,A0053,
T0000237,priceline,email,General Query,Low,11/09/2024 14:58,2024-09-11 23:53:12,A0018,
T0004432,KAYAK,phone,Technical Issue,Low,2024-08-29 00:39:00,2024-08-29 11:53:24,A0037,
T0001752,KAYAK,chat,Technical Issue,Low,2025-01-21 07:28:00,2025-01-21 13:17:48,A0051,10
T0001255,agoda,chat,GENERAL QUERY,Medium,2024-08-14 18:26:00,,A0054,
T0001976,priceline,e-mail,Booking Change,Medium,04/02/2025 13:46,2025-02-04 19:22:36,A0006,
T0000859,agoda,chat,Booking Change,Urgent,2024-09-13 22:17:00,2024-09-14 01:38:00,A0060,3
T0002986,agoda,phone,Technical Issue,Urgent,2024-11-23 12:18:00,2024-11-23 14:12:36,A0045,
T0001677,Booking.com,social,GENERAL QUERY,Urgent,2024-06-27 07:34:00,2024-06-27 17:05:48,A0049,2
T0003423,Booking.com,chat,Billing,Low,24/07/2024 06:33,2024-07-24 19:55:48,A0019,5
T0001590,KAYAK,social,Bill,High,24/10/2024 00:56,2024-10-24 03:43:24,A0056,
T0004283,KAYAK,email,General Query,Low,2024-07-11 23:13:00,2024-07-12 12:11:12,A0007,2
T0004908,priceline,chat,technical issue,Medium,2024-11-15 12:46:00,2024-11-15 17:14:12,A0007,1
T0001568,priceline,social,Billing,High,2024-08-18 19:29:00,2024-08-18 20:20:36,A0046,6
T0001113,Booking.com,chat,Technical Issue,Urgent,22/09/2024 09:18,2024-09-22 13:31:48,A0048,3
T0000208,priceline,phone,Technical Issue,High,2025-01-03 11:34:00,2025-01-04 03:50:12,A0042,10
T0002891,priceline,Email,Booking Change ,High,2025-01-21 04:43:00,2025-01-21 06:08:12,A0037,2
T0002372,agoda,social,Billing,Urgent,13/07/2024 19:55,2024-07-13 21:50:12,A0026,
T0003131,Booking.com,social,TECHNICAL ISSUE,High,2024-12-22 08:00:00,2024-12-23 12:23:24,A0003,4
T0001642,Booking.com,email,Billing,Medium,2024-06-26 12:04:00,2024-06-26 21:23:48,A0034,3
T0004648,KAYAK,phone,Cancellation,Medium,24/10/2024 14:22,2024-10-24 14:51:24,A0039,
T0000079,KAYAK,Email,Cancellation,High,2025-01-25 02:47:00,2025-01-25 04:31:24,A0041,
T0001550,Booking.com,social,technical issue,Urgent,2024-06-19 17:34:00,2024-06-19 17:47:12,A0021,2
T0003004,Booking.com,email,General Query,Urgent,2024-12-01 20:42:00,2024-12-01 22:25:12,A0004,4
T0002373,Booking.com,chat,cancellation,Medium,2025-05-30 23:43:00,2025-05-31 00:16:00,A0018,1
T0002379,KAYAK,social,Booking Change,Low,2025-02-13 21:53:00,2025-02-14 06:53:36,A0013,
T0002420,agoda,chat,BOOKING CHANGE,High,2024-07-07 21:24:00,2024-07-08 07:46:48,A0012,
T0004185,Booking.com,social,Cancellation,Medium,2025-02-08 02:38:00,2025-02-08 04:56:00,A0024,4
T0001299,Booking.com,chat,General Query ,High,2025-05-01 14:37:00,,A0039,
T0000571,Booking.com,social,Cancellation ,High,2024-10-26 03:16:00,2024-10-26 03:42:24,A0058,
T0004125,Booking.com,email,cancellation,High,2024-11-27 21:41:00,2024-11-29 18:43:24,A0017,
T0001834,agoda,social,General Query,Urgent,2024-12-02 13:43:00,2024-12-03 01:20:48,A0044,5
T0002930,KAYAK,phone,billing,Medium,2024-12-04 23:57:00,2024-12-05 04:52:12,A0056,4
T0004709,KAYAK,phone,General Query ,High,2024-06-15 03:28:00,2024-06-15 05:47:12,A0006,4
T0001329,KAYAK,chat,Cancellation,Low,30/01/2025 06:02,2025-01-30 13:51:48,A0027,5
T0002033,Booking.com,chat,BILLING,Medium,2024-08-21 18:26:00,2024-08-22 08:24:48,A0039,1
T0004972,Booking.com,social,Cancellation,Urgent,2024-11-13 08:08:00,2024-11-13 09:46:24,A0035,
T0002229,KAYAK,chat,Technical Issue,High,2024-12-04 18:19:00,2024-12-05 01:55:36,A0003,2
T0004241,priceline,social,billing,Urgent,2025-01-07 00:08:00,2025-01-07 10:31:24,A0004,1
T0002038,Booking.com,email,Booking Change,Low,2025-01-10 16:03:00,,A0007,
T0003185,Booking.com,phone,Cancellation,Medium,2024-10-20 16:57:00,2024-10-20 22:07:48,A0055,
T0004062,Booking.com,chat,Cancellation ,High,2025-02-23 03:54:00,,A0031,
T0004618,KAYAK,social,General Query,Low,2025-04-08 18:20:00,2025-04-10 04:20:36,A0003,1
T0003055,KAYAK,phone,Booking Change,Low,2025-03-20 01:25:00,2025-03-20 03:24:24,A0057,5
T0002931,Booking.com,CHAT,BOOKING CHANGE,High,2025-03-21 20:49:00,2025-03-21 23:50:48,A0032,3
T0000741,agoda,email,booking change,Low,2024-12-25 13:49:00,2024-12-26 04:28:00,A0034,7
T0004588,KAYAK,PHONE,Billing,Urgent,2025-01-18 14:18:00,2025-01-19 05:01:48,A0054,1
T0001333,agoda,email,Booking Change,Medium,2025-04-28 08:51:00,2025-04-28 09:08:24,A0060,
T0002796,Booking.com,chat,Billing,High,2024-06-25 02:25:00,2024-06-25 04:29:12,A0051,4
T0002802,Booking.com,social,Billing,Medium,18/07/2024 10:22,2024-07-18 20:38:48,A0029,1
T0000995,agoda,phone,Billing,Medium,2024-08-19 07:10:00,2024-08-19 07:31:00,A0060,5
T0004494,agoda,phone,Booking Change,High,2025-01-01 07:24:00,2025-01-01 10:33:36,A0006,
T0002339,agoda,chat,Cancellation,Urgent,07/11/2024 06:12,,A0049,
T0004833,priceline,phone,Booking Change,Medium,08/09/2024 05:54,2024-09-08 09:21:00,A0018,4
T0002278,priceline,chat,Technical Issue,Medium,20/12/2024 20:00,2024-12-21 17:55:12,A0048,5
T0004254,priceline,phone,Billing ,Low,2025-04-18 01:42:00,2025-04-18 10:01:48,A0005,4
T0003835,priceline,phone,General Query,Low,2024-09-29 14:33:00,,A0007,
T0002897,KAYAK,email,Booking Change,High,15/03/2025 09:16,2025-03-15 12:32:12,A0040,1
T0000743,agoda,chat,Billing,Urgent,2024-12-27 14:07:00,2024-12-28 00:21:24,A0016,6
T0003556,KAYAK,PHONE,Booking Change,Urgent,13/07/2024 17:37,2024-07-13 23:22:00,A0043,4
T0003222,agoda,email,Booking Change,High,2024-09-22 01:08:00,2024-09-22 02:38:00,A0022,1
T0003056,Booking.com,chat,Technical Issue ,Medium,2024-07-23 08:10:00,2024-07-24 02:31:36,A0060,2
T0000559,KAYAK,phone,technical issue,Medium,2024-09-23 15:05:00,,A0045,
T0000737,KAYAK,email,Technical Issue,Low,28/12/2024 00:07,2024-12-28 05:01:36,A0032,3
T0002598,priceline,phone,Billing,Low,2024-06-11 17:04:00,2024-06-12 01:51:24,A0058,4
T0002012,agoda,email,General Query ,High,23/10/2024 02:37,2024-10-23 04:40:00,A0056,1
T0000229,Booking.com,phone,Technical Issue,Low,2024-09-12 04:27:00,,A0046,
T0002815,KAYAK,phone,Technical Issue ,High,2024-07-01 00:18:00,2024-07-01 03:36:36,A0008,2
T0003383,KAYAK,chat,Billing ,Medium,2024-12-17 12:25:00,2024-12-17 13:07:00,A0006,
T0004091,priceline,phone,Billing,Low,15/06/2024 22:26,2024-06-15 23:17:00,A0034,
T0003389,Booking.com,phone,Technical Issue,Urgent,2024-07-13 10:19:00,2024-07-13 19:34:00,A0016,
T0001901,KAYAK,phone,cancellation,Urgent,2024-07-03 09:32:00,2024-07-03 13:21:48,A0045,
T0000388,KAYAK,email,General Query,Low,28/10/2024 02:59,2024-10-28 20:58:24,A0051,4
T0001837,Booking.com,Email,GENERAL QUERY,Medium,2024-09-22 03:39:00,2024-09-22 07:13:12,A0010,3
T0004489,KAYAK,social,GENERAL QUERY,Low,2024-07-31 04:22:00,2024-07-31 07:06:24,A0004,2
T0000501,KAYAK,chat,General Query,Medium,2024-12-20 04:49:00,2024-12-20 05:25:00,A0025,
T0002244,KAYAK,phone,General Query ,Urgent,2025-03-09 18:49:00,2025-03-09 19:56:48,A0036,
T0000630,KAYAK,email,Technical Issue,Medium,2024-09-30 20:39:00,2024-10-01 10:34:12,A0049,3
T0004420,KAYAK,phone,Booking Change,Low,2024-12-05 13:35:00,2024-12-05 14:38:36,A0001,2
T0004440,Booking.com,Email,General Query,High,2024-12-15 20:23:00,2024-12-15 21:50:36,A0024,
T0002428,KAYAK,phone,Billing,Medium,18/01/2025 09:49,2025-01-18 11:52:00,A0023,6
T0003714,Booking.com,phone,booking change,Urgent,12/06/2024 15:03,,A0005,
T0003983,agoda,chat,Booking Change,Low,2025-02-26 11:44:00,2025-02-26 12:58:24,A0024,7
T0002677,KAYAK,chat,TECHNICAL ISSUE,High,2024-10-14 23:39:00,2024-10-14 23:52:48,A0054,
T0001064,KAYAK,email,General Query,Urgent,24/07/2024 03:34,2024-07-24 04:58:36,A0019,1
T0002079,priceline,chat,Booking Change,High,2024-09-29 20:05:00,2024-09-30 09:30:48,A0032,4
T0000558,KAYAK,phone,Billing,Low,2025-03-08 03:13:00,2025-03-08 19:29:12,A0023,
T0004354,agoda,chat,General Query,High,2025-02-13 05:28:00,2025-02-13 15:52:00,A0029,
T0002081,agoda,CHAT,Billing,Low,2024-11-09 05:15:00,2024-11-09 07:13:12,,
T0003868,KAYAK,chat,booking change,Low,2025-01-17 21:57:00,2025-01-18 23:53:24,A0031,
T0001128,Booking.com,Email,General Query,Low,2025-02-12 15:57:00,2025-02-12 16:54:00,A0033,2
T0003005,Booking.com,chat,Booking Change,Urgent,28/02/2025 20:56,2025-03-02 22:09:12,A0038,
T0002498,KAYAK,phone,Billing,Low,2024-06-30 05:58:00,2024-06-30 09:14:12,A0010,
T0001230,KAYAK,chat,GENERAL QUERY,Low,2025-03-16 23:32:00,2025-03-17 00:12:48,A0019,3
T0004870,KAYAK,chat,Booking Change,High,2024-12-25 19:45:00,2024-12-25 23:34:48,A0036,4
T0000240,agoda,phone,Technical Issue,Medium,2025-02-20 03:29:00,2025-02-20 15:57:12,A0056,
T0003866,KAYAK,phone,Cancellation,High,2025-01-09 04:48:00,2025-01-09 08:57:00,A0032,8
T0000181,KAYAK,phone,billing,Low,2025-01-09 15:12:00,2025-01-09 18:30:36,A0002,3
T0001448,agoda,social,Cancellation ,Low,2025-02-08 03:00:00,2025-02-08 17:08:24,A0051,
T0000263,agoda,phone,Booking Change ,Low,2025-03-28 18:32:00,2025-03-28 22:42:48,A0027,
T0003181,KAYAK,chat,Booking Change,Low,2024-06-13 13:28:00,2024-06-13 15:54:24,A0043,
T0004767,agoda,e-mail,billing,Urgent,2025-05-19 12:34:00,2025-05-20 11:14:48,A0023,4
T0001320,agoda,phone,Billing,Medium,2024-07-20 11:50:00,2024-07-20 21:20:00,A0033,8
T0002223,Booking.com,Email,Billing,Urgent,2024-07-18 11:27:00,2024-07-18 12:00:00,A0038,2
T0000410,KAYAK,Email,GENERAL QUERY,Medium,2024-11-11 18:08:00,2024-11-11 21:57:12,,1
T0003894,Booking.com,email,Booking Change,Medium,2024-11-03 15:24:00,2024-11-03 15:43:48,A0055,1
T0003171,agoda,chat,General Query,Urgent,2024-12-15 07:50:00,,A0015,
T0000865,KAYAK,phone,Cancellation ,Urgent,2025-02-08 19:01:00,,A0049,
T0000293,priceline,social,Cancellation ,Medium,2024-06-15 10:24:00,2024-06-15 15:16:48,A0001,
T0003631,Booking.com,social,Booking Change,High,26/07/2024 03:47,2024-07-26 15:19:24,A0023,4
T0003195,KAYAK,social,Booking Change,Medium,2024-10-02 09:49:00,2024-10-03 08:26:48,A0012,1
T0000265,agoda,e-mail,general query,High,2025-03-22 15:52:00,2025-03-22 22:08:48,A0059,
T0001454,agoda,Email,Booking Change,High,02/06/2024 02:12,2024-06-02 03:35:24,A0031,5
T0003237,Booking.com,phone,Technical Issue ,Low,2025-04-06 11:06:00,2025-04-06 17:02:24,A0056,
T0000663,Booking.com,phone,Cancellation,Low,2025-05-09 08:12:00,2025-05-09 15:38:24,A0035,
T0004287,KAYAK,social,Booking Change,Urgent,2024-07-16 15:19:00,2024-07-16 22:28:00,A0017,2
T0001758,KAYAK,social,General Query,Medium,2025-04-02 01:36:00,2025-04-02 05:15:00,A0056,2
T0003035,Booking.com,email,Technical Issue,Low,05/09/2024 11:31,2024-09-05 12:06:24,A0002,6
T0004097,agoda,social,Billing,Urgent,2024-11-17 09:24:00,2024-11-18 11:02:24,A0011,
T0002083,KAYAK,social,Booking Change,High,2025-02-08 15:13:00,2025-02-08 22:08:12,A0026,6
T0001755,Booking.com,chat,Billing ,High,2025-02-27 08:50:00,2025-02-27 09:07:24,A0059,
T0004412,Booking.com,phone,GENERAL QUERY,High,2025-04-21 14:03:00,2025-04-21 15:34:48,A0050,9
T0002254,agoda,chat,Technical Issue,High,01/03/2025 13:14,2025-03-01 14:33:12,A0008,1
T0000207,priceline,Email,booking change,Low,2025-03-16 20:20:00,2025-03-17 04:08:36,A0023,
T0002176,agoda,chat,booking change,High,2024-09-17 15:16:00,2024-09-17 21:30:24,A0055,3
T0001331,agoda,email,Technical Issue ,Medium,2024-09-03 16:24:00,2024-09-03 17:47:24,A0011,5
T0002525,priceline,phone,Technical Issue,Medium,2025-02-20 17:46:00,2025-02-21 14:09:24,A0029,
T0001781,agoda,email,TECHNICAL ISSUE,Urgent,2024-08-15 17:38:00,2024-08-16 03:17:00,A0057,5
T0001819,KAYAK,Email,Billing,Low,08/03/2025 17:04,2025-03-08 19:55:00,A0007,9
T0000918,Booking.com,chat,General Query,High,2024-06-08 02:44:00,2024-06-08 08:39:48,A0001,5
T0004851,agoda,phone,CANCELLATION,High,2024-06-30 19:31:00,2024-07-01 07:13:36,A0036,
T0004005,Booking.com,phone,billing,High,2024-06-28 12:56:00,2024-06-29 00:29:36,A0045,3
T0001596,agoda,Email,General Query ,Urgent,21/03/2025 13:50,2025-03-21 23:44:00,A0060,5
T0000845,agoda,chat,Booking Change,Urgent,2024-12-27 15:00:00,,A0004,
T0001922,agoda,phone,Technical Issue ,Urgent,2024-12-08 07:14:00,2024-12-08 16:00:48,A0023,3
T0001315,Booking.com,social,General Query,High,2025-05-19 03:45:00,2025-05-19 16:31:12,A0035,3
T0000397,agoda,PHONE,Booking Change,Urgent,2024-11-28 08:03:00,,A0028,
T0000377,agoda,SOCIAL,Cancellation,Low,2025-05-09 03:43:00,2025-05-09 04:46:00,A0033,1
T0003703,Booking.com,PHONE,Cancellation,Urgent,14/08/2024 08:20,2024-08-14 11:37:24,A0030,6
T0003230,agoda,email,Billing,Urgent,2025-03-13 15:21:00,2025-03-14 03:48:36,A0057,
T0001960,Booking.com,phone,BOOKING CHANGE,Medium,2024-09-23 10:13:00,2024-09-23 13:55:36,A0045,
T0000067,priceline,email,Technical Issue,Urgent,29/04/2025 13:19,2025-04-29 17:57:24,A0049,4
T0002166,KAYAK,CHAT,Cancellation,High,2024-12-17 23:34:00,,A0005,
T0002508,priceline,social,Technical Issue,Urgent,16/09/2024 16:50,2024-09-16 20:05:00,A0026,4
T0004968,KAYAK,chat,BOOKING CHANGE,Low,2024-10-12 18:43:00,2024-10-12 23:10:36,A0060,4
T0003136,Booking.com,social,Booking Change,Low,2024-09-13 23:44:00,2024-09-14 05:18:12,A0059,1
T0004722,priceline,phone,Booking Change,Low,2024-08-22 01:08:00,2024-08-22 02:05:00,A0054,4
T0004251,KAYAK,email,CANCELLATION,Urgent,2024-10-19 20:40:00,2024-10-20 06:47:48,A0026,
T0000813,priceline,social,GENERAL QUERY,Low,2024-09-28 08:08:00,2024-09-28 13:08:00,A0055,
T0004029,priceline,phone,cancellation,Low,2024-06-28 21:17:00,2024-06-29 09:50:36,A0011,
T0004892,agoda,chat,General Query,Medium,2024-10-10 09:40:00,2024-10-10 20:32:48,A0057,7
T0003326,Booking.com,email,Technical Issue,High,2025-04-20 02:30:00,2025-04-20 10:48:36,A0003,1
T0001478,Booking.com,social,Cancellation,Low,2024-07-19 16:16:00,2024-07-19 20:06:24,A0041,
T0002924,agoda,chat,General Query,Medium,2025-04-13 01:25:00,2025-04-13 05:11:48,A0053,3
T0002201,KAYAK,email,Billing,Urgent,2025-05-03 00:30:00,2025-05-03 01:49:12,A0030,1
T0002222,priceline,social,Booking Change,Low,04/05/2025 21:52,2025-05-04 23:41:12,A0031,
T0000528,priceline,email,GENERAL QUERY,Urgent,29/01/2025 21:49,2025-01-30 02:13:36,A0022,4
T0001343,agoda,Email,Cancellation,High,2024-07-14 04:29:00,,A0033,
T0000008,Booking.com,phone,general query,Low,2024-08-17 18:57:00,2024-08-18 03:40:48,A0052,4
T0004451,priceline,social,Technical Issue,Urgent,24/01/2025 07:26,2025-01-24 14:03:48,A0043,1
T0003932,agoda,phone,Billing,Medium,2024-11-26 05:33:00,2024-11-26 08:33:00,A0004,3
T0003407,agoda,chat,Cancellation,Urgent,2025-05-02 10:45:00,2025-05-02 11:14:24,A0029,
T0001049,Booking.com,phone,BOOKING CHANGE,Low,2024-12-05 19:58:00,2024-12-05 23:43:00,A0054,2
T0004639,priceline,phone,Cancellation,Urgent,2024-11-25 10:46:00,2024-11-26 06:05:48,A0016,3
T0002338,priceline,social,General Query,High,2024-06-24 10:11:00,2024-06-24 12:05:36,A0047,4
T0003717,Booking.com,chat,General Query,High,08/04/2025 15:10,2025-04-09 03:35:48,A0030,8
T0000776,Booking.com,SOCIAL,Technical Issue,Low,05/06/2024 19:35,,A0035,
T0003502,Booking.com,PHONE,Booking Change,Urgent,2024-06-04 10:53:00,2024-06-04 20:24:48,A0051,3
T0000695,KAYAK,phone,Technical Issue,Urgent,2025-04-26 06:15:00,2025-04-26 15:30:36,A0041,3
T0002472,agoda,social,Cancellation,High,31/10/2024 14:17,2024-11-01 03:21:12,A0037,
T0003794,priceline,phone,booking change,Low,2024-12-06 17:56:00,2024-12-07 04:20:36,,3
T0003186,agoda,chat,BILLING,High,2025-02-21 10:54:00,2025-02-21 14:42:36,A0057,4
T0004568,KAYAK,social,General Query,Urgent,2024-12-24 05:02:00,2024-12-25 02:12:12,A0049,7
T0000924,Booking.com,PHONE,general query,High,2025-05-05 11:40:00,2025-05-05 19:48:24,A0032,
T0000974,agoda,chat,Billing,Medium,2024-06-09 06:06:00,2024-06-09 20:46:12,A0021,2
T0002588,KAYAK,phone,Technical Issue,Low,2025-02-24 20:22:00,2025-02-24 23:20:12,A0028,7
T0003990,priceline,phone,Technical Issue,High,2024-06-26 18:21:00,,A0017,
T0003713,priceline,email,Bill,Low,26/07/2024 05:02,2024-07-26 05:47:36,A0037,2
T0000897,KAYAK,phone,technical issue,Urgent,2024-06-25 00:40:00,2024-06-26 01:52:00,A0037,1
T0002572,KAYAK,email,Cancellation,Urgent,2025-02-14 13:34:00,2025-02-14 20:34:00,A0029,2
T0002412,KAYAK,phone,Technical Issue,Urgent,2025-01-29 22:28:00,2025-01-30 12:36:24,A0040,3
T0000173,KAYAK,email,BILLING,High,2025-02-22 08:59:00,2025-02-21 21:59:00,A0014,3
T0001612,agoda,e-mail,technical issue,Low,2025-01-19 21:57:00,2025-01-20 01:57:00,A0059,
T0003162,KAYAK,phone,Cancellation,Urgent,01/06/2025 03:09,2025-06-01 13:02:24,A0059,1
T0001276,agoda,social,General Query,Low,2024-07-09 19:44:00,2024-07-09 22:17:36,A0018,
T0001289,Booking.com,social,General Query,Low,2025-04-29 13:43:00,2025-04-29 16:07:36,A0058,5
T0004007,agoda,phone,Billing,Urgent,2025-05-11 22:04:00,2025-05-12 03:47:48,A0018,
T0002206,priceline,email,Booking Change,High,2024-07-03 09:18:00,2024-07-03 16:36:36,A0037,3
T0003232,Booking.com,social,General Query,Medium,11/05/2025 06:02,,A0004,
T0000384,Booking.com,social,Booking Change,Low,2025-05-28 16:27:00,,A0019,
T0002435,agoda,chat,Billing,Urgent,2025-05-21 04:09:00,,A0022,
T0004948,agoda,email,Booking Change,Low,2024-10-19 03:01:00,2024-10-19 05:52:36,A0058,3
T0003330,KAYAK,email,BILLING,Low,04/04/2025 08:50,2025-04-04 15:14:00,A0027,7
T0001367,Booking.com,chat,Billing,High,2025-03-10 01:14:00,2025-03-10 13:50:00,A0026,3
T0001269,Booking.com,chat,Booking Change,Low,13/12/2024 17:03,2024-12-14 08:27:00,A0016,9
T0003635,priceline,Email,booking change,Urgent,2025-04-09 05:14:00,2025-04-10 01:43:24,A0004,3
T0004363,priceline,chat,Billing,Medium,2024-12-05 11:33:00,2024-12-07 14:30:36,A0023,1
T0000876,priceline,chat,Cancellation,Urgent,2024-09-27 23:32:00,2024-09-28 01:17:36,A0046,5
T0000554,priceline,phone,Technical Issue,Urgent,2024-10-31 03:31:00,2024-10-31 04:18:24,A0002,3
T0000476,agoda,chat,Technical Issue,Low,22/04/2025 14:51,2025-04-22 23:53:24,A0019,5
T0002513,agoda,SOCIAL,Technical Issue,Low,2025-02-12 18:02:00,2025-02-12 18:36:48,A0048,
T0001212,KAYAK,phone,Booking Change,Urgent,2024-12-21 14:23:00,2024-12-25 01:04:24,A0037,
T0004076,Booking.com,chat,General Query,Urgent,2025-02-02 04:44:00,2025-02-02 05:22:24,A0017,1
T0003903,KAYAK,social,Cancellation,Low,2024-12-10 16:25:00,2024-12-11 05:05:48,A0052,
T0000472,priceline,chat,Billing,Urgent,2024-08-08 19:45:00,2024-08-08 23:56:24,A0015,3
T0000199,priceline,email,Technical Issue,Low,30/11/2024 18:36,2024-12-01 19:58:12,A0024,
T0003003,agoda,phone,Technical Issue,High,2025-01-22 16:06:00,2025-01-23 06:33:00,A0050,2
T0002389,priceline,email,General Query,Urgent,2024-09-06 04:58:00,2024-09-06 05:46:00,A0056,
T0001189,agoda,chat,GENERAL QUERY,Urgent,25/03/2025 05:48,2025-03-25 09:27:36,A0058,1
T0000938,agoda,email,Cancellation,Urgent,2025-05-22 23:40:00,2025-05-23 02:07:36,A0033,5
T0004613,agoda,phone,Billing,Urgent,2025-03-02 13:44:00,2025-03-03 19:03:12,A0002,5
T0000050,Booking.com,email,Booking Change,Urgent,2025-03-15 06:24:00,2025-03-15 20:23:24,A0013,
T0001167,agoda,chat,Cancellation,High,2025-02-26 17:09:00,2025-02-26 20:57:00,A0049,5
